Anzahl Random;Number of Records;Treibstoff (group);Jahr;Latitude;Longitude;Farbe;Marke;Mf Marke Id;Modell;Treibstoff;Point;Wohnviertel Id (Wohnviertel Centroide.Sas7Bdat);Wohnviertel Id;Wohnviertel
157;1;Benzin;2015;47,563973994;7,596074939;Schwarz;VW;90;Golf;Weiblich;0;13;13;Clara
136;1;Benzin;2015;47,560607537;7,606111765;Schwarz;Audi;1;A4;MÑnnlich;0;14;14;Wettstein
109;1;Benzin;2015;47,560607537;7,606111765;Schwarz;Mercedes-Benz;5;A;MÑnnlich;0;14;14;Wettstein
124;1;Benzin;2015;47,560607537;7,606111765;Schwarz;Saab;32;9;MÑnnlich;0;14;14;Wettstein
252;1;Benzin;2015;47,560607537;7,606111765;Schwarz;VW;90;Golf;Weiblich;0;14;14;Wettstein
112;1;Benzin;2015;47,560607537;7,606111765;Schwarz;VW;90;Polo;Weiblich;0;14;14;Wettstein
145;1;Benzin;2015;47,573818735;7,617516518;Schwarz;Audi;1;A4;Weiblich;0;15;15;Hirzbrunnen
102;1;Benzin;2015;47,573818735;7,617516518;Schwarz;Fiat;125;Panda;MÑnnlich;0;15;15;Hirzbrunnen
122;1;Benzin;2015;47,573818735;7,617516518;Schwarz;Mazda;122;2;MÑnnlich;0;15;15;Hirzbrunnen
150;1;Benzin;2015;47,573818735;7,617516518;Schwarz;Mercedes-Benz;5;A;Weiblich;0;15;15;Hirzbrunnen
155;1;Benzin;2015;47,573818735;7,617516518;Schwarz;Mercedes-Benz;5;B;Weiblich;0;15;15;Hirzbrunnen
218;1;Benzin;2015;47,573818735;7,617516518;Schwarz;Opel;128;Astra;MÑnnlich;0;15;15;Hirzbrunnen
309;1;Benzin;2015;47,573818735;7,617516518;Schwarz;VW;90;Golf;Weiblich;0;15;15;Hirzbrunnen
272;1;Benzin;2015;47,573818735;7,617516518;Schwarz;VW;90;Polo;MÑnnlich;0;15;15;Hirzbrunnen
151;1;Benzin;2015;47,566507744;7,604341507;Schwarz;Fiat;125;Punto;MÑnnlich;0;16;16;Rosental
162;1;Benzin;2015;47,566507744;7,604341507;Schwarz;Mercedes-Benz;5;A;MÑnnlich;0;16;16;Rosental
130;1;Benzin;2015;47,566507744;7,604341507;Schwarz;Mercedes-Benz;5;C;Weiblich;0;16;16;Rosental
137;1;Benzin;2015;47,566507744;7,604341507;Schwarz;Smart;104;Fortwo;Weiblich;0;16;16;Rosental
545;1;Benzin;2015;47,566507744;7,604341507;Schwarz;VW;90;Golf;Weiblich;0;16;16;Rosental
166;1;Benzin;2015;47,567962785;7,590866089;Schwarz;Audi;1;A3;Weiblich;0;17;17;MatthÑus
232;1;Benzin;2015;47,567962785;7,590866089;Schwarz;Audi;1;A4;Weiblich;0;17;17;MatthÑus
115;1;Benzin;2015;47,567962785;7,590866089;Schwarz;BMW;81;116i;Weiblich;0;17;17;MatthÑus
154;1;Benzin;2015;47,567962785;7,590866089;Schwarz;Fiat;125;Punto;MÑnnlich;0;17;17;MatthÑus
109;1;Benzin;2015;47,567962785;7,590866089;Schwarz;Mazda;122;6;Weiblich;0;17;17;MatthÑus
256;1;Benzin;2015;47,567962785;7,590866089;Schwarz;Mercedes-Benz;5;C;MÑnnlich;0;17;17;MatthÑus
179;1;Benzin;2015;47,567962785;7,590866089;Schwarz;Mercedes-Benz;5;E;Weiblich;0;17;17;MatthÑus
139;1;Benzin;2015;47,567962785;7,590866089;Schwarz;Mercedes-Benz;5;Slk;Weiblich;0;17;17;MatthÑus
106;1;Benzin;2015;47,567962785;7,590866089;Schwarz;Opel;128;Astra;Weiblich;0;17;17;MatthÑus
153;1;Benzin;2015;47,567962785;7,590866089;Schwarz;Opel;128;Corsa;MÑnnlich;0;17;17;MatthÑus
195;1;Benzin;2015;47,567962785;7,590866089;Schwarz;Renault;42;Clio;MÑnnlich;0;17;17;MatthÑus
102;1;Benzin;2015;47,567962785;7,590866089;Schwarz;Saab;32;9;Weiblich;0;17;17;MatthÑus
596;1;Benzin;2015;47,567962785;7,590866089;Schwarz;VW;90;Golf;Weiblich;0;17;17;MatthÑus
134;1;Benzin;2015;47,567962785;7,590866089;Schwarz;VW;90;Passat;Weiblich;0;17;17;MatthÑus
317;1;Benzin;2015;47,567962785;7,590866089;Schwarz;VW;90;Polo;MÑnnlich;0;17;17;MatthÑus
136;1;Benzin;2015;47,567962785;7,590866089;Schwarz;VW;90;Touran;MÑnnlich;0;17;17;MatthÑus
122;1;Benzin;2015;47,574325399;7,591981888;Schwarz;Audi;1;A3;MÑnnlich;0;18;18;Klybeck
146;1;Benzin;2015;47,574325399;7,591981888;Schwarz;Audi;1;A4;Weiblich;0;18;18;Klybeck
184;1;Benzin;2015;47,574325399;7,591981888;Schwarz;Fiat;125;Punto;Weiblich;0;18;18;Klybeck
180;1;Benzin;2015;47,574325399;7,591981888;Schwarz;Mercedes-Benz;5;C;Weiblich;0;18;18;Klybeck
199;1;Benzin;2015;47,574325399;7,591981888;Schwarz;Opel;128;Astra;Weiblich;0;18;18;Klybeck
136;1;Benzin;2015;47,574325399;7,591981888;Schwarz;VW;90;Golf;MÑnnlich;0;18;18;Klybeck
150;1;Benzin;2015;47,574325399;7,591981888;Schwarz;VW;90;Polo;MÑnnlich;0;18;18;Klybeck
230;1;Benzin;2015;47,583473469;7,597088814;Schwarz;VW;90;Golf;Weiblich;0;19;19;KleinhÅningen
135;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Alfa Romeo;147;147;MÑnnlich;0;20;20;Riehen
115;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Alfa Romeo;147;Giulietta;Weiblich;0;20;20;Riehen
474;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Audi;1;A3;MÑnnlich;0;20;20;Riehen
321;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Audi;1;A4;MÑnnlich;0;20;20;Riehen
179;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Audi;1;A5;MÑnnlich;0;20;20;Riehen
113;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Audi;1;A6;Weiblich;0;20;20;Riehen
103;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Audi;1;Q3;Weiblich;0;20;20;Riehen
154;1;Benzin;2015;47,575686131;7,650518417;Schwarz;BMW;81;116i;Weiblich;0;20;20;Riehen
201;1;Benzin;2015;47,575686131;7,650518417;Schwarz;BMW;81;320i;MÑnnlich;0;20;20;Riehen
164;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Fiat;125;500;MÑnnlich;0;20;20;Riehen
113;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Fiat;125;Panda;MÑnnlich;0;20;20;Riehen
327;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Fiat;125;Punto;Weiblich;0;20;20;Riehen
196;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Ford;165;Fiesta;MÑnnlich;0;20;20;Riehen
324;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Ford;165;Focus;Weiblich;0;20;20;Riehen
138;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Honda;7;Civic;Weiblich;0;20;20;Riehen
118;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Honda;7;Jazz;MÑnnlich;0;20;20;Riehen
104;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Mazda;122;2;MÑnnlich;0;20;20;Riehen
124;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Mazda;122;3;MÑnnlich;0;20;20;Riehen
521;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Mercedes-Benz;5;A;MÑnnlich;0;20;20;Riehen
272;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Mercedes-Benz;5;B;Weiblich;0;20;20;Riehen
398;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Mercedes-Benz;5;C;Weiblich;0;20;20;Riehen
100;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Mercedes-Benz;5;Clk;MÑnnlich;0;20;20;Riehen
288;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Mercedes-Benz;5;E;MÑnnlich;0;20;20;Riehen
105;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Mercedes-Benz;5;Ml;MÑnnlich;0;20;20;Riehen
102;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Mercedes-Benz;5;S;MÑnnlich;0;20;20;Riehen
161;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Mercedes-Benz;5;Slk;Weiblich;0;20;20;Riehen
369;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Mini;112;Cooper;Weiblich;0;20;20;Riehen
165;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Mitsubishi;64;Colt;Weiblich;0;20;20;Riehen
135;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Nissan;89;Qashqai;Weiblich;0;20;20;Riehen
244;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Opel;128;Astra;MÑnnlich;0;20;20;Riehen
234;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Opel;128;Corsa;MÑnnlich;0;20;20;Riehen
248;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Opel;128;Zafira;Weiblich;0;20;20;Riehen
160;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Peugeot;170;207;MÑnnlich;0;20;20;Riehen
341;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Porsche;113;911;Weiblich;0;20;20;Riehen
149;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Porsche;113;Cayenne;MÑnnlich;0;20;20;Riehen
197;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Renault;42;Clio;MÑnnlich;0;20;20;Riehen
158;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Renault;42;MÇgane;MÑnnlich;0;20;20;Riehen
195;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Renault;42;Twingo;MÑnnlich;0;20;20;Riehen
288;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Saab;32;9;Weiblich;0;20;20;Riehen
122;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Seat;61;Ibiza;Weiblich;0;20;20;Riehen
142;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Skoda;134;Fabia;Weiblich;0;20;20;Riehen
283;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Skoda;134;Octavia;MÑnnlich;0;20;20;Riehen
123;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Skoda;134;Roomster;Weiblich;0;20;20;Riehen
140;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Smart;104;CoupÇ;Weiblich;0;20;20;Riehen
513;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Smart;104;Fortwo;MÑnnlich;0;20;20;Riehen
207;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Smart;104;Microcar;MÑnnlich;0;20;20;Riehen
164;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Toyota;117;Avensis;MÑnnlich;0;20;20;Riehen
166;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Toyota;117;Rav4;MÑnnlich;0;20;20;Riehen
1211;1;Benzin;2015;47,575686131;7,650518417;Schwarz;VW;90;Golf;MÑnnlich;0;20;20;Riehen
140;1;Benzin;2015;47,575686131;7,650518417;Schwarz;VW;90;Passat;Weiblich;0;20;20;Riehen
441;1;Benzin;2015;47,575686131;7,650518417;Schwarz;VW;90;Polo;MÑnnlich;0;20;20;Riehen
144;1;Benzin;2015;47,575686131;7,650518417;Schwarz;VW;90;Tiguan;MÑnnlich;0;20;20;Riehen
110;1;Benzin;2015;47,575686131;7,650518417;Schwarz;VW;90;Touran;MÑnnlich;0;20;20;Riehen
109;1;Benzin;2015;47,575686131;7,650518417;Schwarz;VW;90;Up;MÑnnlich;0;20;20;Riehen
202;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Volvo;16;V40;MÑnnlich;0;20;20;Riehen
127;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Volvo;16;V50;MÑnnlich;0;20;20;Riehen
105;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Volvo;16;V70;Weiblich;0;20;20;Riehen
107;1;Benzin;2015;47,575686131;7,650518417;Schwarz;Volvo;16;Xc90;Weiblich;0;20;20;Riehen
111;1;Benzin;2015;47,545249405;7,661075592;Weiss;Citroân;116;C3;Weiblich;0;0;99;ausserkantonal
129;1;Benzin;2015;47,545249405;7,661075592;Weiss;Fiat;125;500;Weiblich;0;0;99;ausserkantonal
209;1;Benzin;2015;47,545249405;7,661075592;Weiss;Ford;165;B;MÑnnlich;0;0;99;ausserkantonal
131;1;Benzin;2015;47,545249405;7,661075592;Weiss;Honda;7;Jazz;Weiblich;0;0;99;ausserkantonal
123;1;Benzin;2015;47,545249405;7,661075592;Weiss;Hyundai;138;I20;Weiblich;0;0;99;ausserkantonal
371;1;Benzin;2015;47,545249405;7,661075592;Weiss;Opel;128;Astra;Weiblich;0;0;99;ausserkantonal
109;1;Benzin;2015;47,545249405;7,661075592;Weiss;Opel;128;Corsa;MÑnnlich;0;0;99;ausserkantonal
106;1;Benzin;2015;47,545249405;7,661075592;Weiss;Opel;128;Meriva;Weiblich;0;0;99;ausserkantonal
117;1;Benzin;2015;47,545249405;7,661075592;Weiss;Peugeot;170;207;Weiblich;0;0;99;ausserkantonal
251;1;Benzin;2015;47,545249405;7,661075592;Weiss;Skoda;134;Octavia;Weiblich;0;0;99;ausserkantonal
106;1;Benzin;2015;47,545249405;7,661075592;Weiss;Smart;104;Fortwo;MÑnnlich;0;0;99;ausserkantonal
202;1;Benzin;2015;47,545249405;7,661075592;Weiss;Toyota;117;Yaris;Weiblich;0;0;99;ausserkantonal
303;1;Benzin;2015;47,545249405;7,661075592;Weiss;VW;90;Golf;MÑnnlich;0;0;99;ausserkantonal
278;1;Benzin;2015;47,545249405;7,661075592;Weiss;VW;90;Polo;Weiblich;0;0;99;ausserkantonal
2487;1;Benzin;2015;47,545249405;7,661075592;Weiss;VW;90;Up;Weiblich;0;0;99;ausserkantonal
403;1;Benzin;2015;47,556104110;7,589728832;Weiss;Peugeot;170;107;MÑnnlich;0;1;1;Altstadt Grossbasel
114;1;Benzin;2015;47,556104110;7,589728832;Weiss;VW;90;Golf;Weiblich;0;1;1;Altstadt Grossbasel
160;1;Benzin;2015;47,556104110;7,589728832;Weiss;VW;90;Polo;Weiblich;0;1;1;Altstadt Grossbasel
116;1;Benzin;2015;47,551734258;7,591713667;Weiss;Mercedes-Benz;5;A;Weiblich;0;2;2;VorstÑdte
133;1;Benzin;2015;47,551734258;7,591713667;Weiss;Mini;112;Cooper;MÑnnlich;0;2;2;VorstÑdte
257;1;Benzin;2015;47,551734258;7,591713667;Weiss;Opel;128;Astra;MÑnnlich;0;2;2;VorstÑdte
305;1;Benzin;2015;47,551734258;7,591713667;Weiss;Opel;128;Corsa;MÑnnlich;0;2;2;VorstÑdte
117;1;Benzin;2015;47,551734258;7,591713667;Weiss;Renault;42;Kangoo;Weiblich;0;2;2;VorstÑdte
120;1;Benzin;2015;47,551734258;7,591713667;Weiss;Skoda;134;Fabia;Weiblich;0;2;2;VorstÑdte
218;1;Benzin;2015;47,551734258;7,591713667;Weiss;Smart;104;Fortwo;Weiblich;0;2;2;VorstÑdte
108;1;Benzin;2015;47,551734258;7,591713667;Weiss;Toyota;117;Aygo;MÑnnlich;0;2;2;VorstÑdte
105;1;Benzin;2015;47,551734258;7,591713667;Weiss;VW;90;T4;Weiblich;0;2;2;VorstÑdte
317;1;Benzin;2015;47,555336607;7,578560114;Weiss;Fiat;125;500;MÑnnlich;0;3;3;Am Ring
134;1;Benzin;2015;47,555336607;7,578560114;Weiss;Mercedes-Benz;5;B;MÑnnlich;0;3;3;Am Ring
180;1;Benzin;2015;47,555336607;7,578560114;Weiss;Mini;112;Cooper;Weiblich;0;3;3;Am Ring
294;1;Benzin;2015;47,555336607;7,578560114;Weiss;Opel;128;Astra;MÑnnlich;0;3;3;Am Ring
333;1;Benzin;2015;47,555336607;7,578560114;Weiss;Opel;128;Corsa;MÑnnlich;0;3;3;Am Ring
266;1;Benzin;2015;47,555336607;7,578560114;Weiss;Smart;104;Fortwo;Weiblich;0;3;3;Am Ring
218;1;Benzin;2015;47,555336607;7,578560114;Weiss;VW;90;Golf;Weiblich;0;3;3;Am Ring
175;1;Benzin;2015;47,555336607;7,578560114;Weiss;VW;90;Polo;MÑnnlich;0;3;3;Am Ring
210;1;Benzin;2015;47,552034765;7,619726658;Weiss;Fiat;125;500;Weiblich;0;4;4;Breite
146;1;Benzin;2015;47,552034765;7,619726658;Weiss;Opel;128;Astra;Weiblich;0;4;4;Breite
168;1;Benzin;2015;47,552034765;7,619726658;Weiss;VW;90;Golf;MÑnnlich;0;4;4;Breite
125;1;Benzin;2015;47,547740610;7,605414391;Weiss;Audi;1;A3;MÑnnlich;0;5;5;St. Alban
451;1;Benzin;2015;47,547740610;7,605414391;Weiss;Fiat;125;500;MÑnnlich;0;5;5;St. Alban
164;1;Benzin;2015;47,547740610;7,605414391;Weiss;Hyundai;138;I20;MÑnnlich;0;5;5;St. Alban
101;1;Benzin;2015;47,547740610;7,605414391;Weiss;Mazda;122;Cx;Weiblich;0;5;5;St. Alban
116;1;Benzin;2015;47,547740610;7,605414391;Weiss;Mercedes-Benz;5;A;MÑnnlich;0;5;5;St. Alban
108;1;Benzin;2015;47,547740610;7,605414391;Weiss;Mercedes-Benz;5;C;Weiblich;0;5;5;St. Alban
169;1;Benzin;2015;47,547740610;7,605414391;Weiss;Mini;112;Cooper;Weiblich;0;5;5;St. Alban
109;1;Benzin;2015;47,547740610;7,605414391;Weiss;Mitsubishi;64;Colt;Weiblich;0;5;5;St. Alban
460;1;Benzin;2015;47,547740610;7,605414391;Weiss;Opel;128;Astra;Weiblich;0;5;5;St. Alban
120;1;Benzin;2015;47,547740610;7,605414391;Weiss;Opel;128;Combo;Weiblich;0;5;5;St. Alban
190;1;Benzin;2015;47,547740610;7,605414391;Weiss;Opel;128;Corsa;Weiblich;0;5;5;St. Alban
108;1;Benzin;2015;47,547740610;7,605414391;Weiss;Opel;128;Meriva;MÑnnlich;0;5;5;St. Alban
101;1;Benzin;2015;47,547740610;7,605414391;Weiss;Peugeot;170;208;Weiblich;0;5;5;St. Alban
105;1;Benzin;2015;47,547740610;7,605414391;Weiss;Renault;42;Clio;MÑnnlich;0;5;5;St. Alban
124;1;Benzin;2015;47,547740610;7,605414391;Weiss;Renault;42;Megane;Weiblich;0;5;5;St. Alban
103;1;Benzin;2015;47,547740610;7,605414391;Weiss;Skoda;134;Octavia;MÑnnlich;0;5;5;St. Alban
301;1;Benzin;2015;47,547740610;7,605414391;Weiss;Smart;104;Fortwo;Weiblich;0;5;5;St. Alban
230;1;Benzin;2015;47,547740610;7,605414391;Weiss;Toyota;117;Yaris;Weiblich;0;5;5;St. Alban
216;1;Benzin;2015;47,547740610;7,605414391;Weiss;VW;90;Golf;Weiblich;0;5;5;St. Alban
308;1;Benzin;2015;47,547740610;7,605414391;Weiss;VW;90;Polo;Weiblich;0;5;5;St. Alban
151;1;Benzin;2015;47,547740610;7,605414391;Weiss;VW;90;Up;Weiblich;0;5;5;St. Alban
235;1;Benzin;2015;47,543388166;7,592303753;Weiss;Fiat;125;500;Weiblich;0;6;6;Gundeldingen
128;1;Benzin;2015;47,543388166;7,592303753;Weiss;Hyundai;138;I20;MÑnnlich;0;6;6;Gundeldingen
121;1;Benzin;2015;47,543388166;7,592303753;Weiss;Mercedes-Benz;5;C;Weiblich;0;6;6;Gundeldingen
288;1;Benzin;2015;47,543388166;7,592303753;Weiss;Opel;128;Astra;Weiblich;0;6;6;Gundeldingen
106;1;Benzin;2015;47,543388166;7,592303753;Weiss;Opel;128;Corsa;MÑnnlich;0;6;6;Gundeldingen
284;1;Benzin;2015;47,543388166;7,592303753;Weiss;Smart;104;Fortwo;Weiblich;0;6;6;Gundeldingen
111;1;Benzin;2015;47,543388166;7,592303753;Weiss;Toyota;117;Yaris;MÑnnlich;0;6;6;Gundeldingen
419;1;Benzin;2015;47,543388166;7,592303753;Weiss;VW;90;Golf;Weiblich;0;6;6;Gundeldingen
197;1;Benzin;2015;47,543388166;7,592303753;Weiss;VW;90;Polo;MÑnnlich;0;6;6;Gundeldingen
202;1;Benzin;2015;47,530785042;7,598108053;Weiss;Fiat;125;500;MÑnnlich;0;7;7;Bruderholz
100;1;Benzin;2015;47,530785042;7,598108053;Weiss;Hyundai;138;I20;MÑnnlich;0;7;7;Bruderholz
143;1;Benzin;2015;47,530785042;7,598108053;Weiss;Mitsubishi;64;Colt;MÑnnlich;0;7;7;Bruderholz
255;1;Benzin;2015;47,530785042;7,598108053;Weiss;VW;90;Golf;Weiblich;0;7;7;Bruderholz
216;1;Benzin;2015;47,548247527;7,571521997;Weiss;Fiat;125;500;Weiblich;0;8;8;Bachletten
163;1;Benzin;2015;47,548247527;7,571521997;Weiss;Mitsubishi;64;Colt;MÑnnlich;0;8;8;Bachletten
164;1;Benzin;2015;47,548247527;7,571521997;Weiss;Opel;128;Astra;MÑnnlich;0;8;8;Bachletten
155;1;Benzin;2015;47,548247527;7,571521997;Weiss;Opel;128;Corsa;Weiblich;0;8;8;Bachletten
101;1;Benzin;2015;47,548247527;7,571521997;Weiss;Opel;128;Meriva;Weiblich;0;8;8;Bachletten
112;1;Benzin;2015;47,548247527;7,571521997;Weiss;Skoda;134;Fabia;MÑnnlich;0;8;8;Bachletten
142;1;Benzin;2015;47,548247527;7,571521997;Weiss;Skoda;134;Octavia;Weiblich;0;8;8;Bachletten
350;1;Benzin;2015;47,548247527;7,571521997;Weiss;VW;90;Golf;MÑnnlich;0;8;8;Bachletten
152;1;Benzin;2015;47,548247527;7,571521997;Weiss;VW;90;Polo;Weiblich;0;8;8;Bachletten
162;1;Benzin;2015;47,555275061;7,569826841;Weiss;Fiat;125;500;MÑnnlich;0;9;9;Gotthelf
102;1;Benzin;2015;47,555275061;7,569826841;Weiss;Toyota;117;Yaris;MÑnnlich;0;9;9;Gotthelf
218;1;Benzin;2015;47,555275061;7,569826841;Weiss;VW;90;Golf;Weiblich;0;9;9;Gotthelf
130;1;Benzin;2015;47,560904373;7,565889359;Weiss;Alfa Romeo;147;Giulietta;Weiblich;0;10;10;Iselin
125;1;Benzin;2015;47,560904373;7,565889359;Weiss;Fiat;125;500;Weiblich;0;10;10;Iselin
157;1;Benzin;2015;47,560904373;7,565889359;Weiss;Fiat;125;Punto;MÑnnlich;0;10;10;Iselin
104;1;Benzin;2015;47,560904373;7,565889359;Weiss;Renault;42;Megane;Weiblich;0;10;10;Iselin
148;1;Benzin;2015;47,560904373;7,565889359;Weiss;Toyota;117;Aygo;Weiblich;0;10;10;Iselin
162;1;Benzin;2015;47,560904373;7,565889359;Weiss;Toyota;117;Corolla;MÑnnlich;0;10;10;Iselin
116;1;Benzin;2015;47,560904373;7,565889359;Weiss;Toyota;117;Yaris;MÑnnlich;0;10;10;Iselin
362;1;Benzin;2015;47,560904373;7,565889359;Weiss;VW;90;Golf;MÑnnlich;0;10;10;Iselin
158;1;Benzin;2015;47,572168422;7,572809458;Weiss;Fiat;125;500;Weiblich;0;11;11;St. Johann
111;1;Benzin;2015;47,572168422;7,572809458;Weiss;Mercedes-Benz;5;C;Weiblich;0;11;11;St. Johann
168;1;Benzin;2015;47,572168422;7,572809458;Weiss;Opel;128;Astra;Weiblich;0;11;11;St. Johann
110;1;Benzin;2015;47,572168422;7,572809458;Weiss;Peugeot;170;207;Weiblich;0;11;11;St. Johann
142;1;Benzin;2015;47,572168422;7,572809458;Weiss;Renault;42;Clio;Weiblich;0;11;11;St. Johann
112;1;Benzin;2015;47,572168422;7,572809458;Weiss;Toyota;117;Yaris;Weiblich;0;11;11;St. Johann
291;1;Benzin;2015;47,572168422;7,572809458;Weiss;VW;90;Golf;MÑnnlich;0;11;11;St. Johann
252;1;Benzin;2015;47,572168422;7,572809458;Weiss;VW;90;Polo;MÑnnlich;0;11;11;St. Johann
134;1;Benzin;2015;47,560831974;7,592083812;Weiss;VW;90;Golf;Weiblich;0;12;12;Altstadt Kleinbasel
109;1;Benzin;2015;47,563973994;7,596074939;Weiss;Fiat;125;500;Weiblich;0;13;13;Clara
101;1;Benzin;2015;47,560607537;7,606111765;Weiss;Smart;104;Fortwo;Weiblich;0;14;14;Wettstein
160;1;Benzin;2015;47,560607537;7,606111765;Weiss;VW;90;Golf;MÑnnlich;0;14;14;Wettstein
166;1;Benzin;2015;47,573818735;7,617516518;Weiss;Fiat;125;500;MÑnnlich;0;15;15;Hirzbrunnen
225;1;Benzin;2015;47,573818735;7,617516518;Weiss;Opel;128;Astra;Weiblich;0;15;15;Hirzbrunnen
147;1;Benzin;2015;47,573818735;7,617516518;Weiss;Smart;104;Fortwo;MÑnnlich;0;15;15;Hirzbrunnen
221;1;Benzin;2015;47,573818735;7,617516518;Weiss;VW;90;Golf;Weiblich;0;15;15;Hirzbrunnen
112;1;Benzin;2015;47,573818735;7,617516518;Weiss;VW;90;Polo;Weiblich;0;15;15;Hirzbrunnen
198;1;Benzin;2015;47,566507744;7,604341507;Weiss;Opel;128;Corsa;Weiblich;0;16;16;Rosental
192;1;Benzin;2015;47,566507744;7,604341507;Weiss;Smart;104;Fortwo;Weiblich;0;16;16;Rosental
175;1;Benzin;2015;47,566507744;7,604341507;Weiss;VW;90;Golf;MÑnnlich;0;16;16;Rosental
171;1;Benzin;2015;47,566507744;7,604341507;Weiss;VW;90;Polo;MÑnnlich;0;16;16;Rosental
241;1;Benzin;2015;47,567962785;7,590866089;Weiss;Fiat;125;500;MÑnnlich;0;17;17;MatthÑus
122;1;Benzin;2015;47,567962785;7,590866089;Weiss;Mercedes-Benz;5;C;Weiblich;0;17;17;MatthÑus
179;1;Benzin;2015;47,567962785;7,590866089;Weiss;Opel;128;Corsa;Weiblich;0;17;17;MatthÑus
241;1;Benzin;2015;47,567962785;7,590866089;Weiss;VW;90;Golf;MÑnnlich;0;17;17;MatthÑus
112;1;Benzin;2015;47,567962785;7,590866089;Weiss;VW;90;Polo;Weiblich;0;17;17;MatthÑus
105;1;Benzin;2015;47,574325399;7,591981888;Weiss;Opel;128;Astra;Weiblich;0;18;18;Klybeck
206;1;Benzin;2015;47,574325399;7,591981888;Weiss;VW;90;Golf;MÑnnlich;0;18;18;Klybeck
132;1;Benzin;2015;47,583473469;7,597088814;Weiss;Opel;128;Astra;MÑnnlich;0;19;19;KleinhÅningen
165;1;Benzin;2015;47,583473469;7,597088814;Weiss;Renault;42;Kangoo;Weiblich;0;19;19;KleinhÅningen
111;1;Benzin;2015;47,583473469;7,597088814;Weiss;Skoda;134;Octavia;Weiblich;0;19;19;KleinhÅningen
155;1;Benzin;2015;47,575686131;7,650518417;Weiss;Audi;1;A1;Weiblich;0;20;20;Riehen
177;1;Benzin;2015;47,575686131;7,650518417;Weiss;Audi;1;A4;MÑnnlich;0;20;20;Riehen
400;1;Benzin;2015;47,575686131;7,650518417;Weiss;Fiat;125;500;Weiblich;0;20;20;Riehen
108;1;Benzin;2015;47,575686131;7,650518417;Weiss;Fiat;125;Panda;Weiblich;0;20;20;Riehen
165;1;Benzin;2015;47,575686131;7,650518417;Weiss;Fiat;125;Punto;MÑnnlich;0;20;20;Riehen
168;1;Benzin;2015;47,575686131;7,650518417;Weiss;Ford;165;Focus;Weiblich;0;20;20;Riehen
153;1;Benzin;2015;47,575686131;7,650518417;Weiss;Honda;7;Jazz;Weiblich;0;20;20;Riehen
190;1;Benzin;2015;47,575686131;7,650518417;Weiss;Hyundai;138;I20;MÑnnlich;0;20;20;Riehen
119;1;Benzin;2015;47,575686131;7,650518417;Weiss;Mazda;122;2;Weiblich;0;20;20;Riehen
